idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
100,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.25136612021857924,0.0,False,False,Underground hydrogen storage: Characteristics and prospects,2019,"https://doi.org/10.1016/j.resser.2019.01.051 ""claimed_doi"": ""https://doi.org/10.1016/j.resser.2019.01.051 ""claimed_arxiv_id"": ""https://arxiv.org/xpdx/0101007v1 Studies of muonic hydrogen atoms and molecules in the text to the output: { ""characteristics and prospects"" ""characteristics and prospects"" ""doi"": ""10.1016/j.resser.2019.01.051 ""arxiv_id"": ""arX:1007v1 }","https://arxiv.org/xpdx/0101007v1 Studies of muonic hydrogen atoms and molecules in the text to the output: { ""characteristics and prospects"" ""characteristics and prospects"" ""doi"": ""10.1016/j.resser.2019.01.051 ""arxiv_id"": ""arX:1007v1 }",Strong textured ferroelectric ceramics CaBi2Nb2O9 with superior piezoelectric response via conventional solid-state technique,"What are the main limitations and sources of error when determining piezoelectric coefficients from purely elastic measurements on unpoled ceramic samples, and how can they be mitigated?"
101,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,1.0,0.12551440329218108,True,False,Strong textured ferroelectric ceramics CaBi2Nb2O9 with superior piezoelectric response via conventional solid-state technique,2023,https://doi.org/10.1016/j.jeurceramsoc.2023.07.001,1712.01133v1,Strong textured ferroelectric ceramics CaBi2Nb2O9 with superior piezoelectric response via conventional solid-state technique,"What are the main limitations and sources of error when determining piezoelectric coefficients from purely elastic measurements on unpoled ceramic samples, and how can they be mitigated?"
101,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.34234234234234234,0.005194805194805195,False,False,Strong textured ferroelectric ceramics CaBi2Nb2O9 with superior piezoelectric response via conventional solid-state technique,2023,https://doi.org/10.1016/j.jeurceramsoc.2023.07.001,1712.01133v1,Multiple sclerosis genomic map implicates peripheral immune cells and microglia in susceptibility,"What are the key design principles and components needed to implement an artificial immune system that incorporates innate immunity concepts, and how can such a system be experimentally evaluated in practice?"
102,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.3130434782608696,0.0,True,False,Multiple sclerosis,2019,"https://doi.org/10.1126/science.2019.01234 ""claimed_content"": ""The authors of the paper, authors, and content.",,Multiple sclerosis genomic map implicates peripheral immune cells and microglia in susceptibility,"What are the key design principles and components needed to implement an artificial immune system that incorporates innate immunity concepts, and how can such a system be experimentally evaluated in practice?"
102,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2653061224489796,0.0,False,False,Multiple sclerosis,2019,"https://doi.org/10.1126/science.2019.01234 ""claimed_content"": ""The authors of the paper, authors, and content.",,Programmed Self‐Assembly of Single Colloidal Gyroids for Chiral Photonic Crystals,"What are the key factors that determine whether self-assembly of chiral colloidal particles will produce structures with complete photonic bandgaps, and how can those factors be controlled in experiments?"
103,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Programmed Self‐Assembly of Single Colloidal Gyroids for Chiral Photonic Crystals,"What are the key factors that determine whether self-assembly of chiral colloidal particles will produce structures with complete photonic bandgaps, and how can those factors be controlled in experiments?"
103,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Properties of the Binary Neutron Star Merger GW170817,"How do non-detections or stringent upper limits from high-energy telescopes help constrain models of prompt, precursor, or extended electromagnetic emission from binary neutron star mergers?"
104,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,Properties of the Binary Neutron Star Merger GW170817,2019,https://doi.org/10.1103/physrevx.9.011001,1710.06065v1,Properties of the Binary Neutron Star Merger GW170817,"How do non-detections or stringent upper limits from high-energy telescopes help constrain models of prompt, precursor, or extended electromagnetic emission from binary neutron star mergers?"
104,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.26666666666666666,0.02140309155766944,False,False,Properties of the Binary Neutron Star Merger GW170817,2019,https://doi.org/10.1103/physrevx.9.011001,1710.06065v1,Effects of swirl and hot streak on thermal performances of a high-pressure turbine,"How do precise measurements of rare meson decays into muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
105,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.44021739130434784,0.0,True,False,"Effects of swirl and hot streak on thermal performance of a high-pressure turbine ""claimed_year"": 2023 ""claimed_doi"": ""https://doi.org/10.1016/j.cja.2023.1.1, claimed_year, claimed_doi, claimed_arxiv_id { ""claimed_title"": ""Effects of swirl and hot streak on thermal performance of a high-pressure turbine",2023,"https://doi.org/10.1016/j.cja.2023.1.1, claimed_year, claimed_doi, claimed_arxiv_id { ""claimed_title"": ""Effects of swirl and hot streak on thermal performance of a high-pressure turbine"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1016/j.cja.2023.1 Source record: Effects of swirl and hot streak on thermal performance of a high-pressure turbine Source record: 10.1016/j.cja.2023.01.001 Source arXiv ID: 1411.4413v2 Abstract: A joint measurement is made of the branching fractions $B^0",,Effects of swirl and hot streak on thermal performances of a high-pressure turbine,"How do precise measurements of rare meson decays into muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
105,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.07339449541284404,0.0,False,False,"Effects of swirl and hot streak on thermal performance of a high-pressure turbine ""claimed_year"": 2023 ""claimed_doi"": ""https://doi.org/10.1016/j.cja.2023.1.1, claimed_year, claimed_doi, claimed_arxiv_id { ""claimed_title"": ""Effects of swirl and hot streak on thermal performance of a high-pressure turbine",2023,"https://doi.org/10.1016/j.cja.2023.1.1, claimed_year, claimed_doi, claimed_arxiv_id { ""claimed_title"": ""Effects of swirl and hot streak on thermal performance of a high-pressure turbine"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1016/j.cja.2023.1 Source record: Effects of swirl and hot streak on thermal performance of a high-pressure turbine Source record: 10.1016/j.cja.2023.01.001 Source arXiv ID: 1411.4413v2 Abstract: A joint measurement is made of the branching fractions $B^0",,Deep learning for cellular image analysis,"How can dimensionality reduction or subspace learning methods be adapted to use perceptual image similarity measures (like SSIM) instead of Euclidean/MSE-based distances, and what are the practical benefits and challenges of doing so?"
106,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.0018867924528301887,True,False,Deep learning for cellular image analysis,2019,https://doi.org/10.1038/s41598-2019-1234,arX,Deep learning for cellular image analysis,"How can dimensionality reduction or subspace learning methods be adapted to use perceptual image similarity measures (like SSIM) instead of Euclidean/MSE-based distances, and what are the practical benefits and challenges of doing so?"
106,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.26143790849673204,0.0016181229773462784,False,False,Deep learning for cellular image analysis,2019,https://doi.org/10.1038/s41598-2019-1234,arX,Bacterial Toxin-Antitoxin Systems’ Cross-Interactions—Implications for Practical Use in Medicine and Biotechnology,"What are the main challenges in estimating parameters for ordinary differential equation models in systems medicine, and how can Bayesian approaches help address them?"
107,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.345679012345679,0.0,True,False,"Bacterial Toxin-Antitoxin Systems’ Cross-Interactions—Implications for Practical Use in Medicine and Biotechnology {""claimed_year"": 2023 {""claimed_doi"": ""https://doi.org/10.3390/10.3390/10.3390.3390.10.3390.10.3390.10.3390.3390.3390.3390.10.3390.3390.3390.3390.3390.3390.3390.3391.3390.3391n Interactions—Implications for Practical Use in Medicine and Biotechnology Source record: Title: Bacterial Toxin-Antitoxin.10.3390/toxins15060380 Abstract: The last decade has seen an explosion of models that describe phenomena in systems biology. The last decade",2023,https://doi.org/10.3390/10.3390/10.3390.3390.10.3390.10.3390.10.3390.3390.3390.3390.10.3390.3390.3390.3390.3390.3390.3390.3391.3390.3391n Interactions—Implications for Practical Use in Medicine and Biotechnology Source record: Title: Bacterial Toxin-Antitoxin.10.3390/toxins15060380 Abstract: The last decade has seen an explosion of models that describe phenomena in systems biology. The last decade,,Bacterial Toxin-Antitoxin Systems’ Cross-Interactions—Implications for Practical Use in Medicine and Biotechnology,"What are the main challenges in estimating parameters for ordinary differential equation models in systems medicine, and how can Bayesian approaches help address them?"
107,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.0896,0.0,False,False,"Bacterial Toxin-Antitoxin Systems’ Cross-Interactions—Implications for Practical Use in Medicine and Biotechnology {""claimed_year"": 2023 {""claimed_doi"": ""https://doi.org/10.3390/10.3390/10.3390.3390.10.3390.10.3390.10.3390.3390.3390.3390.10.3390.3390.3390.3390.3390.3390.3390.3391.3390.3391n Interactions—Implications for Practical Use in Medicine and Biotechnology Source record: Title: Bacterial Toxin-Antitoxin.10.3390/toxins15060380 Abstract: The last decade has seen an explosion of models that describe phenomena in systems biology. The last decade",2023,https://doi.org/10.3390/10.3390/10.3390.3390.10.3390.10.3390.10.3390.3390.3390.3390.10.3390.3390.3390.3390.3390.3390.3390.3391.3390.3391n Interactions—Implications for Practical Use in Medicine and Biotechnology Source record: Title: Bacterial Toxin-Antitoxin.10.3390/toxins15060380 Abstract: The last decade has seen an explosion of models that describe phenomena in systems biology. The last decade,,"Efficient, stable solar cells by using inherent bandgap of α-phase formamidinium lead iodide","What physical mechanisms enable thermal and light-assisted regeneration (annealing) of irradiation-induced defects in III–V multinary solar cell materials, and how does alloy composition typically influence the effectiveness of such regeneration?"
108,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,"Efficient, stable solar cells by using inherent bandgap of α-phase formamidinium lead iodide","What physical mechanisms enable thermal and light-assisted regeneration (annealing) of irradiation-induced defects in III–V multinary solar cell materials, and how does alloy composition typically influence the effectiveness of such regeneration?"
108,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Impact of Mephedrone on Fear Memory in Adolescent Rats: Involvement of Matrix Metalloproteinase-9 (MMP-9) and N-Methyl-D-aspartate (NMDA) Receptor,"How can an inert, nonpolar atom like xenon selectively bind to and modulate the function of an ionotropic receptor in the central nervous system?"
109,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,Impact of Mephedrone on Fear Memory in Adolescent Rats: Involvement of Matrix Metalloproteinase-9 (MMP-9) and N-Methyl-D-aspartate (NMDA) Receptor,2023,https://doi.org/10.3390/ijms24031941,2203.02219v1,Impact of Mephedrone on Fear Memory in Adolescent Rats: Involvement of Matrix Metalloproteinase-9 (MMP-9) and N-Methyl-D-aspartate (NMDA) Receptor,"How can an inert, nonpolar atom like xenon selectively bind to and modulate the function of an ionotropic receptor in the central nervous system?"
109,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.1797752808988764,0.030664395229982964,False,False,Impact of Mephedrone on Fear Memory in Adolescent Rats: Involvement of Matrix Metalloproteinase-9 (MMP-9) and N-Methyl-D-aspartate (NMDA) Receptor,2023,https://doi.org/10.3390/ijms24031941,2203.02219v1,The global tree restoration potential,"How do feature-based regular tree grammars compare to traditional tree adjoining grammars in representing derivation structures and handling feature unification, and what practical advantages do they offer for generation systems?"
110,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,The global tree restoration potential,2019,https://doi.org/10.1126/science/aax0848,0804.4584,The global tree restoration potential,"How do feature-based regular tree grammars compare to traditional tree adjoining grammars in representing derivation structures and handling feature unification, and what practical advantages do they offer for generation systems?"
110,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.15853658536585366,0.003875968992248062,False,False,The global tree restoration potential,2019,https://doi.org/10.1126/science/aax0848,0804.4584,Prevalence and predictors of developing vision-threatening diabetic retinopathy within the first three years of type 2 diabetes,What are the main challenges and recommended best practices for developing and validating machine learning systems that reliably detect very small lesions in high-resolution retinal fundus images across different cameras and patient populations?
111,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Prevalence and predictors of developing vision-threatening diabetic retinopathy within the first three years of type 2 diabetes,What are the main challenges and recommended best practices for developing and validating machine learning systems that reliably detect very small lesions in high-resolution retinal fundus images across different cameras and patient populations?
111,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Human Consumption of Microplastics,"What factors determine whether increasing model size causes higher inference energy consumption, and how can organizations estimate the real-world energy impact of deploying larger models at scale?"
112,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,1.0,0.0,True,False,Human Consumption of Microplastics,2019,https://doi.org/10.1021/acs.est.9b01517,2109.05472,Human Consumption of Microplastics,"What factors determine whether increasing model size causes higher inference energy consumption, and how can organizations estimate the real-world energy impact of deploying larger models at scale?"
112,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.29310344827586204,0.0,False,False,Human Consumption of Microplastics,2019,https://doi.org/10.1021/acs.est.9b01517,2109.05472,Sources of Contaminants of Emerging Concern in Groundwater of Barcelona Urban Area,"How can time-of-arrival differences measured by widely separated spacecraft be used to determine the sky location of a gamma‑ray burst, and what are the main sources of error or uncertainty in that triangulation method?"
113,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,Sources of Contaminants of Emerging Concern in Groundwater of Barcelona Urban Area,2023,https://doi.org/10.5194/adgeo-59-59-2023,2309.05856v1,Sources of Contaminants of Emerging Concern in Groundwater of Barcelona Urban Area,"How can time-of-arrival differences measured by widely separated spacecraft be used to determine the sky location of a gamma‑ray burst, and what are the main sources of error or uncertainty in that triangulation method?"
113,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2517482517482518,0.00992063492063492,False,False,Sources of Contaminants of Emerging Concern in Groundwater of Barcelona Urban Area,2023,https://doi.org/10.5194/adgeo-59-59-2023,2309.05856v1,Dry double-sided tape for adhesion of wet tissues and devices,"How do micro-scale surface channels alter the hydrodynamic drainage and resulting adhesion between compliant surfaces in viscous fluids, and what role does elastohydrodynamic deformation play in that process?"
114,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.020276497695852536,True,False,Dry double-sided tape for adhesion of wet tissues and devices,2019,"https://doi.org/10.1038/s41586-019-1710-5 ""claimed_arxiv_id"": ""arXiv_2 ""claimed_content"": ""This study investigates the adhesion of dry and wet conditions of dry double-sided tape for adhesion of wet tissues and devices, replace with ""wet tissues and devices","arXiv_2 ""claimed_content"": ""This study investigates the adhesion of dry and wet conditions of dry double-sided tape for adhesion of wet tissues and devices, replace with ""wet tissues and devices",Dry double-sided tape for adhesion of wet tissues and devices,"How do micro-scale surface channels alter the hydrodynamic drainage and resulting adhesion between compliant surfaces in viscous fluids, and what role does elastohydrodynamic deformation play in that process?"
114,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.26737967914438504,0.027700831024930747,False,False,Dry double-sided tape for adhesion of wet tissues and devices,2019,"https://doi.org/10.1038/s41586-019-1710-5 ""claimed_arxiv_id"": ""arXiv_2 ""claimed_content"": ""This study investigates the adhesion of dry and wet conditions of dry double-sided tape for adhesion of wet tissues and devices, replace with ""wet tissues and devices","arXiv_2 ""claimed_content"": ""This study investigates the adhesion of dry and wet conditions of dry double-sided tape for adhesion of wet tissues and devices, replace with ""wet tissues and devices",Prediction of Ki-67 expression in gastrointestinal stromal tumors using radiomics of plain and multiphase contrast-enhanced CT,"Can CT-based radiomics reliably predict tumor-specific genetic mutations and proliferation indices, or is biopsy-based molecular testing still required for accurate treatment planning?"
115,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.48148148148148145,0.0,False,False,"Prediction of Ki-67 expression in gastrointestinal stromal tumors using radiomics of plain and multiphase enhanced CT ```python import json import json import re def extract_data(source_record): claimed_title = source_record['title'] claimed_year = source_record['year'] claimed_doi = source_record['DOI'] claimed_arxiv_id = source_record['arXiv_id'] return { ""claimed_title"": claimed_title",claimed_year,claimed_doi,claimed_arxiv_id },Prediction of Ki-67 expression in gastrointestinal stromal tumors using radiomics of plain and multiphase contrast-enhanced CT,"Can CT-based radiomics reliably predict tumor-specific genetic mutations and proliferation indices, or is biopsy-based molecular testing still required for accurate treatment planning?"
115,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.1797752808988764,0.0,False,False,"Prediction of Ki-67 expression in gastrointestinal stromal tumors using radiomics of plain and multiphase enhanced CT ```python import json import json import re def extract_data(source_record): claimed_title = source_record['title'] claimed_year = source_record['year'] claimed_doi = source_record['DOI'] claimed_arxiv_id = source_record['arXiv_id'] return { ""claimed_title"": claimed_title",claimed_year,claimed_doi,claimed_arxiv_id },"Superconductors, orbital magnets and correlated states in magic-angle bilayer graphene","How does applying a strong perpendicular magnetic field to a moiré two-dimensional material alter the topology and correlated phases of its low-energy electronic bands, and what experimental probes would best reveal those changes?"
116,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,"Superconductors, orbital magnets and correlated states in magic-angle bilayer graphene",2019,https://doi.org/10.1038/s41586-019-1695-0,2111.11434v1,"Superconductors, orbital magnets and correlated states in magic-angle bilayer graphene","How does applying a strong perpendicular magnetic field to a moiré two-dimensional material alter the topology and correlated phases of its low-energy electronic bands, and what experimental probes would best reveal those changes?"
116,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.2894736842105263,0.029748283752860413,False,False,"Superconductors, orbital magnets and correlated states in magic-angle bilayer graphene",2019,https://doi.org/10.1038/s41586-019-1695-0,2111.11434v1,Achieving highly efficient bipolar near-ultraviolet emitters <i>via</i> regulating the energy levels of the excited states by a co-acceptor system,"Why are measurements of rare neutral B-meson decays to muon pairs considered sensitive probes of physics beyond the Standard Model, and what types of new-physics scenarios can such measurements constrain?"
117,source_conditioned_supported,supported,False,unrepairable:Invalid control character at: line 1 column 142 (char 141),False,hallucinated,False,0.0,0.0,False,False,,,,,Achieving highly efficient bipolar near-ultraviolet emitters <i>via</i> regulating the energy levels of the excited states by a co-acceptor system,"Why are measurements of rare neutral B-meson decays to muon pairs considered sensitive probes of physics beyond the Standard Model, and what types of new-physics scenarios can such measurements constrain?"
117,shifted_source_negative,hallucinated,False,unrepairable:Invalid control character at: line 1 column 142 (char 141),False,hallucinated,False,0.0,0.0,False,False,,,,,"The Interaction of Person-Affect-Cognition-Execution (I-PACE) model for addictive behaviors: Update, generalization to addictive behaviors beyond internet-use disorders, and specification of the process character of addictive behaviors","How can concepts and diagnostic criteria from psychology and psychiatry be applied to identify, characterize, and mitigate addictive or compulsive behaviors in reinforcement learning agents?"
118,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,"The Interaction of Person-Affect-Cognition-Execution (I-PACE) model for addictive behaviors: Update, generalization to addictive behaviors beyond internet-use disorders, and specification of the process character of addictive behaviors","How can concepts and diagnostic criteria from psychology and psychiatry be applied to identify, characterize, and mitigate addictive or compulsive behaviors in reinforcement learning agents?"
118,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Smart materials – A state-of-the-art-review,How do precise measurements of rare B meson decays to muon pairs constrain or rule out extensions to the Standard Model?
119,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.17586912065439672,True,False,Smart materials – A state-of-the-art-review,2023,"https://doi.org/10.1016/j.matpr.2023.03.001 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to$B^0_s\to$B^0\to$B^0_s\to$B^0_s\to$B^0_s\to$B^0_s\to$2023 DOI: https://doi.org/10.1016/j.matpr.2023.03.001 arXiv ID: arX.4413v2 ""claimed_title"": ""Smart materials – A state-of-the-art-review"", ""claimed_year"": 2023","1411.4413v2 ""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to$B^0_s\to$B^0\to$B^0_s\to$B^0_s\to$B^0_s\to$B^0_s\to$2023 DOI: https://doi.org/10.1016/j.matpr.2023.03.001 arXiv ID: arX.4413v2 ""claimed_title"": ""Smart materials – A state-of-the-art-review"", ""claimed_year"": 2023",Smart materials – A state-of-the-art-review,How do precise measurements of rare B meson decays to muon pairs constrain or rule out extensions to the Standard Model?
119,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.35,0.009009009009009009,False,False,Smart materials – A state-of-the-art-review,2023,"https://doi.org/10.1016/j.matpr.2023.03.001 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to$B^0_s\to$B^0\to$B^0_s\to$B^0_s\to$B^0_s\to$B^0_s\to$2023 DOI: https://doi.org/10.1016/j.matpr.2023.03.001 arXiv ID: arX.4413v2 ""claimed_title"": ""Smart materials – A state-of-the-art-review"", ""claimed_year"": 2023","1411.4413v2 ""claimed_content"": ""A joint measurement is presented of the branching fractions $B^0_s\to$B^0_s\to$B^0\to$B^0_s\to$B^0_s\to$B^0_s\to$B^0_s\to$2023 DOI: https://doi.org/10.1016/j.matpr.2023.03.001 arXiv ID: arX.4413v2 ""claimed_title"": ""Smart materials – A state-of-the-art-review"", ""claimed_year"": 2023","A global view of hepatocellular carcinoma: trends, risk, prevention and management","What practical steps and diagnostics should I use to choose, estimate, and validate a single-variate stochastic process for a financial time series that exhibits both fat tails and mean-reversion?"
120,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,"A global view of hepatocellular carcinoma: trends, risk, prevention and management",2019,https://doi.org/10.1038/s41575-019-0186-y,0812.4210v1,"A global view of hepatocellular carcinoma: trends, risk, prevention and management","What practical steps and diagnostics should I use to choose, estimate, and validate a single-variate stochastic process for a financial time series that exhibits both fat tails and mean-reversion?"
120,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.24761904761904763,0.03777777777777778,False,False,"A global view of hepatocellular carcinoma: trends, risk, prevention and management",2019,https://doi.org/10.1038/s41575-019-0186-y,0812.4210v1,Experience-based health state valuation using the EQ VAS: a register-based study of the EQ-5D-3L among nine patient groups in Sweden,How do precise measurements of the rare decays of neutral B mesons into muon pairs test the Standard Model and constrain possible new physics scenarios?
121,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Experience-based health state valuation using the EQ VAS: a register-based study of the EQ-5D-3L among nine patient groups in Sweden,How do precise measurements of the rare decays of neutral B mesons into muon pairs test the Standard Model and constrain possible new physics scenarios?
121,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Unmanned Aerial Vehicles (UAVs): A Survey on Civil Applications and Key Research Challenges,"How do precise measurements of rare neutral B meson decays to muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
122,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Unmanned Aerial Vehicles (UAVs): A Survey on Civil Applications and Key Research Challenges,"How do precise measurements of rare neutral B meson decays to muon pairs constrain theories beyond the Standard Model, and which classes of new-physics models are most strongly affected?"
122,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Sailing the tide of over consumption: applying a business history approach to explore the rising demand of luxury yachts and travel since 1979,"How do precise measurements of rare B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these constraints?"
123,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Sailing the tide of over consumption: applying a business history approach to explore the rising demand of luxury yachts and travel since 1979,"How do precise measurements of rare B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these constraints?"
123,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy,What are the key barriers and necessary steps to validate and implement imaging-derived immune biomarkers for guiding immunotherapy in glioblastoma patients?
124,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.0427807486631016,True,False,The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy,2019,"https://doi.org/10.1038/s41586-2019-1 ""claimed_doi"": ""https://doi.org/10.1038/s41586-2019 ""claimed_doi"": ""https://doi.org/10.1038/s41586-2019 ""claimed_content"": ""Immunotherapy is an effective treatment for several types of cancer, for checkpoint inhibitor immunotherapy Source record: { ""claimed_title"": ""The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy ""claimed_year"": 2019 ""claimed_doi"": ""https://arxiv.org/abs/2019.07858 ""claimed_arxiv_id"": ""Immunotherapy is an effective treatment for several types of cancer",Immunotherapy is an effective treatment for several types of cancer,The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy,What are the key barriers and necessary steps to validate and implement imaging-derived immune biomarkers for guiding immunotherapy in glioblastoma patients?
124,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.28378378378378377,0.005517241379310344,False,False,The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy,2019,"https://doi.org/10.1038/s41586-2019-1 ""claimed_doi"": ""https://doi.org/10.1038/s41586-2019 ""claimed_doi"": ""https://doi.org/10.1038/s41586-2019 ""claimed_content"": ""Immunotherapy is an effective treatment for several types of cancer, for checkpoint inhibitor immunotherapy Source record: { ""claimed_title"": ""The evolving landscape of biomarkers for checkpoint inhibitor immunotherapy ""claimed_year"": 2019 ""claimed_doi"": ""https://arxiv.org/abs/2019.07858 ""claimed_arxiv_id"": ""Immunotherapy is an effective treatment for several types of cancer",Immunotherapy is an effective treatment for several types of cancer,A Multiwavelength Study of Active Galactic Nuclei in Post-merger Remnants,"How does a clumpy dusty torus affect the observed spectra, polarization, and variability of active galactic nuclei compared with a smooth, continuous torus model?"
125,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,0.5590062111801242,0.10989010989010989,True,False,A Multiwavelength Study of the Central Black Hole Mergers in the Local Group of Galaxies,2023,null,0805.3699v1,A Multiwavelength Study of Active Galactic Nuclei in Post-merger Remnants,"How does a clumpy dusty torus affect the observed spectra, polarization, and variability of active galactic nuclei compared with a smooth, continuous torus model?"
125,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.24050632911392406,0.0,False,False,A Multiwavelength Study of the Central Black Hole Mergers in the Local Group of Galaxies,2023,null,0805.3699v1,Deep High-Resolution Representation Learning for Human Pose Estimation,How can I design and evaluate augmentations that create meaningful easy–hard difficulty gaps for improving semi-supervised 2D human pose estimation?
126,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.49673202614379086,0.0,False,False,Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks,2020,"https://doi.org/10.1109/cvpr.2019.1234, claimed_doi, claimed_arxiv_id, claimed_content { ""claimed_title"": ""Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks"", ""claimed_year"": 2019, ""claimed_doi"": ""10.1109/cvpr.2019. Source record: { ""claimed_title"": ""Deep High-Resolution Image-to-Image Translation via Generative Adversarial Networks"", ""claimed_doi"": ""10.1109/cvpr.2019.1234 ""claimed_arxiv_id"": ""2402.11566v3 ""claimed_content","2402.11566v3 ""claimed_content",Deep High-Resolution Representation Learning for Human Pose Estimation,How can I design and evaluate augmentations that create meaningful easy–hard difficulty gaps for improving semi-supervised 2D human pose estimation?
