id,technique_id,expected_output,bucket,top_option,top_matches_expected,top_score,second_option,second_score,margin,options_ge_10,options_ge_4,relationship_evidence_count,primary_addressable,question
cti_mcq_280,T1218.007,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which data component would be most helpful in determining the origin and purpose of MSI files or DLLs executed using msiexec.exe? (MITRE ATT&CK: System Binary Proxy Execution: Msiexec - T1218.007)
cti_mcq_281,T1218.007,C,UNSUPPORTED,D,False,0.8,B,0.75,0.050000000000000044,0,0,6,False,In what scenario might msiexec.exe execution be elevated to SYSTEM privileges? (MITRE ATT&CK: System Binary Proxy Execution: Msiexec - T1218.007)
cti_mcq_282,T1218.007,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,Which malware example uses msiexec.exe to inject itself into a suspended msiexec.exe process to send beacons to its C2 server? (MITRE ATT&CK: System Binary Proxy Execution: Msiexec - T1218.007)
cti_mcq_283,T1218.005,B,DECISIVE,B,True,14.0,D,0.0,14.0,1,1,6,True,"Under the MITRE ATT&CK framework, which MITRE ID corresponds to 'System Binary Proxy Execution: Mshta'?"
cti_mcq_284,T1218.005,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which attack group has been known to use mshta to execute DLLs during their operations?
cti_mcq_285,T1218.005,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,What mitigation technique suggests blocking the execution of mshta.exe if it’s not necessary for the environment?
cti_mcq_286,T1218.005,C,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,6,False,Why might mshta.exe be considered a threat in terms of Defense Evasion?
cti_mcq_287,T1218.005,C,DECISIVE,C,True,14.0,D,0.0,14.0,1,1,6,True,What type of script is used in the example provided to be executed by mshta.exe?
cti_mcq_288,T1218.005,D,UNSUPPORTED,D,True,0.0,C,0.0,0.0,0,0,6,False,Which data source ID would you use to monitor the execution and arguments of mshta.exe?
cti_mcq_289,T1218.004,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,"Which of the following groups has used InstallUtil.exe to disable Windows Defender, according to the provided document?"
cti_mcq_290,T1218.004,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,"According to the document, what mitigation technique (ID and Name) is suggested to prevent potential misuse of InstallUtil.exe by blocking its execution if not required for a given system or network?"
cti_mcq_291,T1218.004,A,UNSUPPORTED,D,False,0.6667,A,0.6667,0.0,0,0,6,False,"For monitoring the use of InstallUtil.exe, which data source and component are specified to detect anomalous activity through examining recent invocations and their arguments?"
cti_mcq_292,T1218.003,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,2,2,6,False,Which group used CMSTP.exe to bypass AppLocker and launch a malicious script as specified in MITRE ATT&CK technique T1218.003?
cti_mcq_293,T1218.003,C,UNSUPPORTED,D,False,0.25,C,0.2,0.04999999999999999,0,0,6,False,What legitimate use does CMSTP.exe have according to its description in MITRE ATT&CK technique T1218.003?
cti_mcq_294,T1218.003,C,DECISIVE,C,True,14.0,B,0.3333,13.6667,1,1,6,True,What is a recommended mitigation for preventing the misuse of CMSTP.exe as indicated in MITRE ATT&CK technique T1218.003?
cti_mcq_295,T1218.003,C,UNSUPPORTED,D,False,0.3333,C,0.3333,0.0,0,0,6,False,"According to MITRE ATT&CK, what Event ID is particularly useful for detecting the abuse of CMSTP.exe through PowerShell script blocks?"
cti_mcq_296,T1218.002,D,UNSUPPORTED,D,True,0.75,C,0.4286,0.3214,0,0,6,False,What adversary technique involves abusing control.exe for defense evasion?
cti_mcq_297,T1218.002,C,UNSUPPORTED,C,True,0.7143,B,0.6667,0.04760000000000009,0,0,6,False,How can Control Panel items be executed according to MITRE ATT&CK T1218.002?
cti_mcq_298,T1218.002,A,AMBIGUOUS_MULTI_SOURCE,B,False,4.0,A,4.0,0.0,0,2,6,False,Which mitigation strategy suggested for T1218.002 involves blocking potentially malicious .cpl files?
cti_mcq_299,T1218.002,C,UNSUPPORTED,C,True,0.6667,D,0.5,0.16669999999999996,0,0,6,False,Which of the following is NOT a data source mentioned for detecting T1218.002 activity?
cti_mcq_300,T1218.002,D,DECISIVE,C,False,14.0,A,0.9,13.1,1,1,6,True,"According to the MITRE ATT&CK framework, which registry keys can be used to inventory Control Panel items?"
cti_mcq_301,T1218.002,C,AMBIGUOUS_MULTI_SOURCE,C,True,4.0,B,4.0,0.0,0,3,6,False,Which example from MITRE ATT&CK utilizes Control Panel files (CPL) delivered via email?
cti_mcq_302,T1087.003,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"In the context of MITRE ATT&CK for Enterprise, which of the following tools can use PowerShell to discover email accounts as per T1087.003 Account Discovery: Email Account?"
cti_mcq_303,T1087.003,A,WEAK_SINGLE_SOURCE,C,False,4.0,A,0.3333,3.6667,0,1,6,False,Which technique can be used in Google Workspace to enable Microsoft Outlook users to access the Global Address List (GAL) according to T1087.003 Account Discovery: Email Account?
cti_mcq_304,T1087.003,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,"As per the document, what specific PowerShell cmdlet is mentioned in T1087.003 that can be used to obtain email addresses and accounts from a domain using an authenticated session in on-premises Exchange and Exchange Online?"
cti_mcq_305,T1218.001,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,What is the primary tactic behind the use of Compiled HTML File according to MITRE ATT&CK (ID: T1218.001)?
cti_mcq_306,T1218.001,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which adversary group is known to have leveraged Compiled HTML files to download and run an executable?
cti_mcq_307,T1218.001,B,DECISIVE,B,True,14.0,A,0.6667,13.3333,1,1,6,True,One method to detect the use of malicious CHM files is to monitor which of the following data components?
cti_mcq_308,T1218.001,C,DECISIVE,C,True,14.0,B,0.5,13.5,1,1,6,True,Which mitigation strategy can help prevent the execution of malicious CHM files?
cti_mcq_309,T1218,B,DECISIVE,B,True,14.0,D,0.0,14.0,1,1,6,True,"In the context of MITRE ATT&CK’s Defense Evasion tactic, which MITRE ID corresponds to the technique “System Binary Proxy Execution”?"
cti_mcq_310,T1218,A,DECISIVE,A,True,14.0,D,0.5,13.5,1,1,6,True,Which Microsoft-signed binary is mentioned as being used by the Lazarus Group to execute a malicious DLL for persistence?
cti_mcq_311,T1218,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,Which mitigation technique involves using Microsoft's EMET Attack Surface Reduction feature to block methods of using trusted binaries to bypass application control?
cti_mcq_312,T1218,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,One mitigation strategy involves restricting execution of vulnerable binaries to privileged accounts. What is the MITRE ID for this mitigation?
cti_mcq_313,T1195,A,DECISIVE,A,True,14.0,B,0.3333,13.6667,1,1,6,True,Adversaries using MITRE ATT&CK technique T1195: Supply Chain Compromise on which platform would focus on compromising which of the following?
cti_mcq_314,T1195,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,B,14.0,0.0,2,2,6,False,Which of the following mitigations is most directly related to securing the boot process in the context of MITRE ATT&CK technique T1195 on the Enterprise platform?
cti_mcq_315,T1195,B,UNSUPPORTED,A,False,0.6667,B,0.5,0.16669999999999996,0,0,6,False,"For detecting supply chain compromises through MITRE ATT&CK technique T1195, which data source would be critical in verifying the integrity of distributed binaries?"
cti_mcq_316,T1195,C,UNSUPPORTED,B,False,0.4,A,0.2,0.2,0,0,6,False,What specific mitigation strategy does M1033: Limit Software Installation recommend to protect against MITRE ATT&CK T1195: Supply Chain Compromise?
cti_mcq_317,T1195.001,A,AMBIGUOUS_MULTI_SOURCE,D,False,4.0,C,4.0,0.0,0,2,6,False,Which MITRE ATT&CK mitigation involves locking software dependencies to specific versions?
cti_mcq_318,T1195.001,B,WEAK_SINGLE_SOURCE,C,False,4.0,B,0.7143,3.2857,0,1,6,False,"In T1195.001, what specific technique involves tampering with Xcode projects?"
cti_mcq_319,T1195.002,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,"In the context of MITRE ATT&CK, which group is known for injecting malicious code into legitimate, signed files in production environments? (Platform: Enterprise)"
cti_mcq_320,T1195.002,B,DECISIVE,B,True,14.0,A,4.0,10.0,1,2,6,True,Which ransomware distribution tactic did GOLD SOUTHFIELD use according to MITRE ATT&CK? (Platform: Enterprise)
cti_mcq_321,T1195.002,A,UNSUPPORTED,A,True,0.6667,D,0.5,0.16669999999999996,0,0,6,False,What is a recommended mitigation strategy for supply chain compromise according to MITRE ATT&CK? (Platform: Enterprise)
cti_mcq_322,T1195.002,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"In the SolarWinds Compromise, which malware was designed to insert SUNBURST into software builds of the SolarWinds Orion product? (Platform: Enterprise)"
cti_mcq_323,T1195.003,B,UNSUPPORTED,B,True,0.75,D,0.3333,0.4167,0,0,6,False,"In the context of MITRE ATT&CK's Initial Access tactic, what detection method can be used for identifying potential hardware supply chain compromise (T1195.003)?"
cti_mcq_324,T1195.003,C,WEAK_SINGLE_SOURCE,C,True,4.0,D,0.0,4.0,0,1,6,False,Which mitigation strategy is recommended to secure against the hardware supply chain compromise described in T1195.003?
cti_mcq_325,T1553.006,D,UNSUPPORTED,B,False,0.75,C,0.25,0.5,0,0,6,False,Adversaries may modify code signing policies in which of the following ways according to MITRE ATT&CK Technique ID T1553.006?
cti_mcq_326,T1553.006,A,DECISIVE,B,False,14.0,A,0.5,13.5,1,1,6,True,Which of the following platform-specific commands is used to disable signing policy enforcement on macOS as per MITRE ATT&CK Technique T1553.006?
cti_mcq_327,T1553.006,A,UNSUPPORTED,D,False,0.4,A,0.25,0.15000000000000002,0,0,6,False,"Based on MITRE ATT&CK Technique T1553.006, what kind of artifacts might be visible to the user if code signing policy is modified?"
cti_mcq_328,T1553.006,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which adversarial group has used malware to turn off the RequireSigned feature on Windows according to MITRE ATT&CK Technique T1553.006?
cti_mcq_329,T1553.006,B,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,"In the context of MITRE ATT&CK Technique T1553.006, what mitigation strategy involves using Secure Boot to prevent modifications to code signing policies?"
cti_mcq_330,T1553.005,C,UNSUPPORTED,C,True,0.6364,B,0.1429,0.49349999999999994,0,0,6,False,"Which attack technique involves modifying an NTFS Alternate Data Stream to bypass security restrictions, commonly marked with Zone.Identifier?"
cti_mcq_331,T1553.005,B,UNSUPPORTED,B,True,0.8333,A,0.3333,0.5,0,0,6,False,How does the adversary technique involving G0016 (APT29) evade Mark-of-the-Web controls?
cti_mcq_332,T1553.005,A,UNSUPPORTED,B,False,0.625,A,0.5,0.125,0,0,6,False,What mitigation strategy involves blocking or unregistering container file types such as .iso and .vhd at web and email gateways?
cti_mcq_333,T1553.005,A,WEAK_SINGLE_SOURCE,A,True,4.0,B,0.5,3.5,0,1,6,False,Which data sources should be monitored for detecting potential bypasses of the Mark-of-the-Web (MOTW) controls?
cti_mcq_334,T1553.004,B,UNSUPPORTED,B,True,0.75,C,0.2,0.55,0,0,6,False,Which MITRE ATT&CK technique involves installing a root certificate to subvert trust controls? (Enterprise)
cti_mcq_335,T1553.004,C,WEAK_SINGLE_SOURCE,C,True,4.0,D,0.4286,3.5714,0,1,6,False,What is a possible method for detecting root certificate installation on macOS? (Enterprise)
cti_mcq_336,T1553.004,B,UNSUPPORTED,B,True,0.8333,C,0.75,0.08330000000000004,0,0,6,False,What specific registry key can be monitored to detect root certificate installation on Windows? (Enterprise)
cti_mcq_337,T1553.004,C,DECISIVE,C,True,14.0,D,0.5,13.5,1,1,6,True,Which of the following mitigations help prevent users from installing root certificates into their own certificate stores? (Enterprise)
cti_mcq_338,T1553.004,A,DECISIVE,A,True,14.0,D,0.5,13.5,1,1,6,True,What is the most effective method to mitigate Adversary-in-the-Middle attacks involving fraudulent certificates? (Enterprise)
cti_mcq_339,T1553.003,B,UNSUPPORTED,C,False,0.8,A,0.6,0.20000000000000007,0,0,6,False,What is the primary function of the Subject Interface Packages (SIPs) according to MITRE ATT&CK technique T1553.003?
cti_mcq_340,T1553.003,B,UNSUPPORTED,D,False,0.5,B,0.4286,0.07140000000000002,0,0,6,False,"In the context of subverting trust controls described in MITRE ATT&CK technique T1553.003, what role does the `Dll` and `FuncName` Registry values modification play?"
cti_mcq_341,T1553.003,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,Which mitigation strategy involves enabling application control solutions as specified in MITRE ATT&CK technique T1553.003?
cti_mcq_342,T1553.003,C,UNSUPPORTED,C,True,0.8571,D,0.5,0.3571,0,0,6,False,"What event ID in CryptoAPI v2 (CAPI) logging is mentioned in MITRE ATT&CK technique T1553.003 for monitoring failed trust validation, and what additional indication does it provide?"
cti_mcq_343,T1087.004,C,UNSUPPORTED,C,True,0.75,B,0.6667,0.08330000000000004,0,0,6,False,"In MITRE ATT&CK Enterprise, what command can adversaries use in Azure CLI to discover user accounts within a domain?"
cti_mcq_344,T1087.004,C,UNSUPPORTED,D,False,0.5,C,0.5,0.0,0,0,6,False,Which PowerShell cmdlet can adversaries use to obtain account names given a role or permissions group in Office 365?
cti_mcq_345,T1087.004,C,DECISIVE,C,True,14.0,B,0.5,13.5,1,1,6,True,What mitigation strategy is recommended to limit permissions to discover cloud accounts according to MITRE ATT&CK technique T1087.004?
cti_mcq_346,T1553.002,B,DECISIVE,A,False,14.0,B,4.0,10.0,1,2,6,True,In the context of MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing) on which platforms is code signing primarily used?
cti_mcq_347,T1553.002,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,Which of the following threats utilized a stolen certificate from AI Squared to sign their samples according to MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing)?
cti_mcq_348,T1553.002,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,2,2,6,False,"According to MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing), what tactic is this technique categorized under?"
cti_mcq_349,T1553.002,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"Under MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing), which adversary group used certificates from Electrum Technologies GmbH to sign their payloads?"
cti_mcq_350,T1553.002,C,DECISIVE,C,True,14.0,D,0.5,13.5,1,1,6,True,Which data source is recommended to detect suspicious activity related to MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing)?
cti_mcq_351,T1553.002,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"Within MITRE ATT&CK Technique T1553.002 (Subvert Trust Controls: Code Signing), what specific malware family used a legally acquired certificate from Sectigo to appear legitimate?"
cti_mcq_352,T1553.001,B,DECISIVE,B,True,14.0,A,4.0,10.0,1,2,6,True,Which command can be used to remove the quarantine flag to subvert Gatekeeper?
cti_mcq_353,T1553.001,C,WEAK_SINGLE_SOURCE,A,False,4.0,C,0.75,3.25,0,1,6,False,Which technique has OSX/Shlayer used to bypass Gatekeeper's protection on opening a downloaded file?
cti_mcq_354,T1553.001,B,UNSUPPORTED,B,True,0.75,A,0.5,0.25,0,0,6,False,"What is one scenario in which the quarantine flag is not set, facilitating Gatekeeper bypass?"
cti_mcq_355,T1553.001,C,DECISIVE,C,True,14.0,D,0.6667,13.3333,1,1,6,True,What extended attribute can be manually removed to subvert Gatekeeper checks?
cti_mcq_356,T1553.001,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,"CoinTicker uses the curl command to download which malicious binary, facilitating Gatekeeper bypass?"
cti_mcq_357,T1553.001,C,WEAK_SINGLE_SOURCE,B,False,4.0,A,0.6,3.4,0,1,6,False,Which file entry indicates an application does not use the quarantine flag under macOS?
cti_mcq_358,T1553,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,A,14.0,0.0,2,2,6,False,What is the primary technique identified by MITRE ATT&CK ID T1553 for Defense Evasion?
cti_mcq_359,T1553,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,B,14.0,0.0,3,3,6,False,Which mitigation strategy is recommended for preventing applications that haven’t been downloaded through legitimate repositories from running?
cti_mcq_360,T1553,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which data source is useful for detecting malicious attempts to modify trust settings through command execution?
cti_mcq_361,T1553,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,2,2,6,False,"In the context of Subvert Trust Controls, what should be periodically baselined to detect malicious modifications?"
cti_mcq_362,T1553,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,What mitigation technique details the management of root certificates through Windows Group Policy settings?
cti_mcq_363,T1553,D,AMBIGUOUS_MULTI_SOURCE,D,True,4.0,B,4.0,0.0,0,2,6,False,Which detection method involves examining the removal of the com.apple.quarantine flag by a user on macOS?
cti_mcq_364,T1539,B,DECISIVE,B,True,14.0,C,0.5,13.5,1,1,6,True,An attacker using MITRE ATT&CK Technique ID: T1539 is interested in which specific tactic?
cti_mcq_365,T1539,B,DECISIVE,B,True,14.0,D,0.0,14.0,1,1,6,True,What is the primary objective an attacker aims to achieve with MITRE ATT&CK Technique T1539?
cti_mcq_366,T1539,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which identified malware family is capable of stealing session cookies and is labeled S0658?
cti_mcq_367,T1053.007,B,UNSUPPORTED,B,True,0.6667,D,0.5,0.16669999999999996,0,0,6,False,"In the context of MITRE ATT&CK, which data source would be most useful to detect the creation of malicious container orchestration jobs? (Enterprise)"
cti_mcq_368,T1053.007,A,AMBIGUOUS_MULTI_SOURCE,B,False,4.0,A,4.0,0.0,0,2,6,False,Which mitigation strategy specifically aims to ensure that containers are not running as root by default in the context of MITRE ATT&CK's scheduled task/job (T1053.007)? (Enterprise)
cti_mcq_369,T1053.006,C,DECISIVE,C,True,14.0,A,0.3333,13.6667,1,1,6,True,"Regarding the MITRE ATT&CK technique T1053.006 for Enterprise platforms, what are systemd timers primarily used for by adversaries?"
cti_mcq_370,T1053.006,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,Which mitigation strategy for MITRE ATT&CK technique T1053.006 involves limiting user access to the 'systemctl' or 'systemd-run' utilities?
cti_mcq_371,T1053.006,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"In detecting malicious activities involving systemd timers (T1053.006) on the Enterprise platform, which of the following data sources would you monitor for unexpected modifications?"
cti_mcq_372,T1053.005,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,"In the context of T1053.005 (Scheduled Task/Job: Scheduled Task), which procedure example involves the use of Windows Task Scheduler to launch ""CaddyWiper""?"
cti_mcq_373,T1053.005,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"Regarding T1053.005, which threat actor utilized Windows Task Scheduler to load a .vbe file multiple times a day?"
cti_mcq_374,T1053.005,C,UNSUPPORTED,B,False,0.6667,A,0.6667,0.0,0,0,6,False,"Under T1053.005, which described method can be used by adversaries to hide scheduled tasks from tools like schtasks /query?"
cti_mcq_375,T1053.005,C,AMBIGUOUS_MULTI_SOURCE,D,False,4.0,C,4.0,0.0,0,4,6,False,"In T1053.005, which mitigation supports configuring scheduled tasks to run under the authenticated account instead of SYSTEM?"
cti_mcq_376,T1053.005,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,Which detection method for T1053.005 focuses on monitoring newly constructed scheduled jobs by enabling specific event logging services?
cti_mcq_377,T1053.005,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,"For T1053.005, which data source is used to monitor for the creation of scheduled tasks that do not align with known software or patch cycles?"
cti_mcq_378,T1053.003,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which malware is known for using crontab for persistence if it does not have root privileges in Linux environments according to MITRE ATT&CK?
cti_mcq_379,T1053.003,C,DECISIVE,C,True,14.0,D,0.0,14.0,1,1,6,True,What is the primary purpose of adversaries abusing the cron utility as described in MITRE ATT&CK technique T1053.003?
cti_mcq_380,T1053.003,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,A,14.0,0.0,2,2,6,False,"According to MITRE ATT&CK, which mitigation involves reviewing changes to the cron schedule, particularly within the /var/log directory for cron execution logs?"
cti_mcq_381,T1053.003,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,MITRE ATT&CK technique T1053.003 involves creating and modifying scheduled tasks or jobs. Which data source can be used to detect command executions related to this technique?
cti_mcq_382,T1053.003,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which threat actor is documented by MITRE ATT&CK to have installed a cron job that downloaded and executed files from the command-and-control (C2) server?
cti_mcq_383,T1098,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,Which group used the sp_addlinkedsrvlogin command during the 2016 Ukraine Electric Power Attack to create a link between a created account and other servers in the network? (MITRE ATT&CK: Enterprise)
cti_mcq_384,T1098,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,B,14.0,0.0,3,3,6,False,Which procedure example is associated with adding created accounts to local admin groups to maintain elevated access? (MITRE ATT&CK: Enterprise)
cti_mcq_385,T1098,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,2,2,6,False,What action does Mimikatz support that allows it to manipulate the password hash of an account without knowing the clear text value? (MITRE ATT&CK: Enterprise)
cti_mcq_386,T1098,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,Which mitigation suggests configuring access controls and firewalls to limit access to critical systems and domain controllers? (MITRE ATT&CK: Enterprise)
cti_mcq_387,T1098,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,"Which detection method involves monitoring events for changes to account objects and/or permissions on systems and the domain, such as event IDs 4738, 4728, and 4670? (MITRE ATT&CK: Enterprise)"
cti_mcq_388,T1098,A,DECISIVE,A,True,14.0,C,0.5,13.5,1,1,6,True,In which scenario might an adversary perform iterative password updates to bypass security policies and preserve compromised credentials? (MITRE ATT&CK: Enterprise)
cti_mcq_389,T1029,C,UNSUPPORTED,C,True,0.4,D,0.25,0.15000000000000002,0,0,6,False,"For MITRE ATT&CK technique T1029, some adversaries use which of the following exfiltration techniques alongside Scheduled Transfer to move data out of the network?"
cti_mcq_390,T1029,B,AMBIGUOUS_MULTI_SOURCE,D,False,4.0,C,4.0,0.0,0,3,6,False,"Which malware example specifically schedules its exfiltration behavior outside local business hours, according to T1029?"
cti_mcq_391,T1029,A,DECISIVE,A,True,14.0,B,0.5,13.5,1,1,6,True,"Regarding MITRE ATT&CK T1029, which technique name corresponds to the ID T1029?"
cti_mcq_392,T1029,C,DECISIVE,C,True,14.0,D,0.0,14.0,1,1,6,True,"According to the MITRE ATT&CK technique T1029, which mitigation strategy is recommended to prevent scheduled data exfiltration activities?"
cti_mcq_393,T1546.011,D,DECISIVE,D,True,14.0,B,0.3333,13.6667,1,1,6,True,Which of the following techniques can be used by adversaries for event triggered execution as per MITRE ATT&CK? (Enterprise)
cti_mcq_394,T1546.011,D,DECISIVE,D,True,14.0,C,0.5,13.5,1,1,6,True,What legitimate tool can be abused by adversaries to install application shims on Windows?
cti_mcq_395,T1546.011,B,DECISIVE,B,True,14.0,C,0.4,13.6,1,1,6,True,How can application shims potentially be detected according to the MITRE ATT&CK framework? (Enterprise)
cti_mcq_396,T1546.011,C,UNSUPPORTED,C,True,0.2857,B,0.2,0.0857,0,0,6,False,What would indicate an application shim has been used to maintain persistence as per the given text?
cti_mcq_397,T1546.011,D,DECISIVE,D,True,14.0,C,0.0,14.0,1,1,6,True,Which adversary group has used application shims to maintain persistence as mentioned in the text?
cti_mcq_398,T1546.010,B,DECISIVE,A,False,14.0,C,4.0,10.0,1,2,6,True,Which Windows Registry key is commonly modified to load malicious DLLs for AppInit DLLs on 64-bit systems in Enterprise environments?
cti_mcq_399,T1546.010,C,DECISIVE,B,False,14.0,D,4.0,10.0,1,4,6,True,What is the primary detection method to identify modifications of AppInit_DLLs registry values?
cti_mcq_400,T1546.010,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which malware example is known to set LoadAppInit_DLLs in the Registry key to establish persistence?
cti_mcq_401,T1546.010,B,DECISIVE,B,True,14.0,A,0.5,13.5,1,1,6,True,Which technique ID corresponds to Event Triggered Execution: AppInit DLLs in the MITRE ATT&CK framework?
cti_mcq_402,T1546.010,D,DECISIVE,C,False,14.0,A,0.3333,13.6667,1,1,6,True,What mitigation strategy is recommended to prevent adversaries from abusing AppInit DLLs?
cti_mcq_403,T1546.009,A,DECISIVE,A,True,14.0,D,0.0,14.0,1,1,6,True,Which of the following API calls could be indicative of a registry key modification linked to T1546.009 (Event Triggered Execution: AppCert DLLs) on the Enterprise platform?
cti_mcq_404,T1546.009,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which data source is most appropriate for monitoring DLL loads by processes to detect suspicious activities related to MITRE ATT&CK technique T1546.009 (Event Triggered Execution: AppCert DLLs)?
cti_mcq_405,T1546.009,A,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,6,False,"To mitigate risks associated with the AppCert DLLs within T1546.009, which application control tool could be employed?"
cti_mcq_406,T1546.007,B,WEAK_SINGLE_SOURCE,B,True,4.0,D,0.875,3.125,0,1,6,False,Which MITRE ATT&CK technique involves using Netsh Helper DLLs to establish persistence?
cti_mcq_407,T1546.007,C,WEAK_SINGLE_SOURCE,C,True,4.0,B,0.7143,3.2857,0,1,6,False,What is an appropriate detection strategy for monitoring malicious Netsh Helper DLL activities?
cti_mcq_408,T1546.007,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,B,14.0,0.0,3,3,6,False,"If a security professional needs to identify potentially malicious HKLM\SOFTWARE\Microsoft\Netsh registry key modifications, which data source should they monitor?"
cti_mcq_409,T1546.006,A,UNSUPPORTED,A,True,0.6667,D,0.5,0.16669999999999996,0,0,6,False,"In the context of MITRE ATT&CK, which data source is most relevant for detecting Event Triggered Execution via LC_LOAD_DYLIB Addition on enterprise platforms?"
cti_mcq_410,T1546.006,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,Which mitigation strategy involves allowing applications by known hashes to prevent Event Triggered Execution via LC_LOAD_DYLIB Addition?
cti_mcq_411,T1546.006,B,UNSUPPORTED,A,False,0.8,C,0.6,0.20000000000000007,0,0,6,False,What action can adversaries take to avoid signature checks after modifying a Mach-O binary to load malicious dylibs?
cti_mcq_412,T1546.005,D,DECISIVE,D,True,14.0,C,0.6667,13.3333,1,1,6,True,"In the context of MITRE ATT&CK for Enterprise, which data source would you monitor to detect the execution of malicious content triggered by an interrupt signal as described in T1546.005 Event Triggered Execution: Trap?"
