model,instance_id,repo,gold_patch_files,pred_patch_files,file_overlap,file_precision,file_recall,file_f1,exact_file_set,zero_file_overlap,added_line_jaccard,deleted_line_jaccard,gold_fail_to_pass,gold_pass_to_pass,problem_chars
gpt-5-nano-2025-08-07,iterative__dvc_2.8.1_2.8.2,iterative/dvc,79,0,0,0.0,0.0,0.0,False,True,0.0,0.0,133,662,2343
gpt-5-nano-2025-08-07,iterative__dvc_3.12.0_3.13.0,iterative/dvc,6,1,1,1.0,0.16666666666666666,0.2857142857142857,False,False,0.0,0.024096385542168676,33,44,709
gpt-5-nano-2025-08-07,iterative__dvc_3.13.3_3.14.0,iterative/dvc,4,1,1,1.0,0.25,0.4,False,False,0.0,0.0,13,36,490
gpt-5-nano-2025-08-07,iterative__dvc_3.15.0_3.15.1,iterative/dvc,1,0,0,0.0,0.0,0.0,False,True,0.0,0.0,1,66,297
gpt-5-nano-2025-08-07,iterative__dvc_3.4.0_3.5.0,iterative/dvc,13,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,26,1259
gpt-5-nano-2025-08-07,iterative__dvc_3.43.1_3.44.0,iterative/dvc,23,0,0,0.0,0.0,0.0,False,True,0.0,0.0,22,104,585
gpt-5-nano-2025-08-07,modin-project__modin_0.24.0_0.24.1,modin-project/modin,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.0,0.3076923076923077,1,171,319
gpt-5-nano-2025-08-07,modin-project__modin_0.25.0_0.25.1,modin-project/modin,6,1,1,1.0,0.16666666666666666,0.2857142857142857,False,False,0.0,0.058823529411764705,68,447,250
gpt-5-nano-2025-08-07,modin-project__modin_0.27.0_0.27.1,modin-project/modin,11,1,0,0.0,0.0,0.0,False,True,0.0,0.0,4,883,363
gpt-5-nano-2025-08-07,psf__requests_v2.12.2_v2.12.3,psf/requests,3,2,1,0.5,0.3333333333333333,0.4,False,False,0.0,0.6,4,109,530
gpt-5-nano-2025-08-07,psf__requests_v2.27.0_v2.27.1,psf/requests,3,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,185,155
gpt-5-nano-2025-08-07,psf__requests_v2.4.0_v2.4.1,psf/requests,12,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,136,307
gpt-5-nano-2025-08-07,psf__requests_v2.9.0_v2.9.1,psf/requests,7,0,0,0.0,0.0,0.0,False,True,0.0,0.0,1,85,251
gpt-5-nano-2025-08-07,pydantic__pydantic_v2.7.0_v2.7.1,pydantic/pydantic,19,1,1,1.0,0.05263157894736842,0.1,False,False,0.00851063829787234,0.011428571428571429,234,1477,3231
gpt-5-nano-2025-08-07,pydantic__pydantic_v2.7.1_v2.7.2,pydantic/pydantic,7,0,0,0.0,0.0,0.0,False,True,0.0,0.0,3,4584,956
gpt-5-nano-2025-08-07,scikit-learn__scikit-learn_0.20.1_0.20.2,scikit-learn/scikit-learn,31,1,1,1.0,0.03225806451612903,0.0625,False,False,0.0024330900243309003,0.013513513513513514,1,438,2178
gpt-5-nano-2025-08-07,scikit-learn__scikit-learn_0.21.1_0.21.2,scikit-learn/scikit-learn,14,1,1,1.0,0.07142857142857142,0.13333333333333333,False,False,0.0,0.0,1,293,1168
gpt-oss-120b,conan-io__conan_2.0.14_2.0.15,conan-io/conan,78,1,0,0.0,0.0,0.0,False,True,0.0,0.0,72,649,7467
gpt-oss-120b,conan-io__conan_2.0.2_2.0.3,conan-io/conan,48,4,0,0.0,0.0,0.0,False,True,0.0,0.0,8,317,3918
gpt-oss-120b,dask__dask_2022.9.2_2022.10.0,dask/dask,50,8,3,0.375,0.06,0.10344827586206896,False,False,0.0,0.0,44,2861,1891
gpt-oss-120b,dask__dask_2023.3.2_2023.4.0,dask/dask,69,7,2,0.2857142857142857,0.028985507246376812,0.05263157894736841,False,False,0.0,0.0,61,6246,3407
gpt-oss-120b,dask__dask_2023.6.0_2023.6.1,dask/dask,33,1,0,0.0,0.0,0.0,False,True,0.0,0.0,105,3415,1885
gpt-oss-120b,dask__dask_2023.6.1_2023.7.0,dask/dask,9,6,4,0.6666666666666666,0.4444444444444444,0.5333333333333333,False,False,0.07216494845360824,0.12,5,707,930
gpt-oss-120b,dask__dask_2023.8.0_2023.8.1,dask/dask,7,1,1,1.0,0.14285714285714285,0.25,False,False,0.0,0.03225806451612903,11,2796,757
gpt-oss-120b,dask__dask_2023.9.2_2023.9.3,dask/dask,11,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,1629,1066
gpt-oss-120b,dask__dask_2024.1.0_2024.1.1,dask/dask,32,3,1,0.3333333333333333,0.03125,0.05714285714285714,False,False,0.0,0.0,2774,5778,4935
gpt-oss-120b,dask__dask_2024.3.1_2024.4.0,dask/dask,12,1,1,1.0,0.08333333333333333,0.15384615384615385,False,False,0.0070921985815602835,0.010101010101010102,2,2747,2053
gpt-oss-120b,iterative__dvc_0.30.0_0.30.1,iterative/dvc,2,1,1,1.0,0.5,0.6666666666666666,False,False,0.0,0.0,1,12,57
gpt-oss-120b,iterative__dvc_0.33.1_0.34.0,iterative/dvc,29,2,1,0.5,0.034482758620689655,0.06451612903225806,False,False,0.0,0.0,1,77,1036
gpt-oss-120b,iterative__dvc_0.35.3_0.35.4,iterative/dvc,6,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,26,127
gpt-oss-120b,iterative__dvc_0.52.1_0.53.1,iterative/dvc,42,9,1,0.1111111111111111,0.023809523809523808,0.0392156862745098,False,False,0.0,0.0,132,0,1393
gpt-oss-120b,iterative__dvc_0.89.0_0.90.0,iterative/dvc,14,4,1,0.25,0.07142857142857142,0.11111111111111112,False,False,0.006369426751592357,0.0,27,282,330
gpt-oss-120b,iterative__dvc_0.91.2_0.91.3,iterative/dvc,3,10,1,0.1,0.3333333333333333,0.15384615384615383,False,False,0.009216589861751152,0.013333333333333334,2,17,236
gpt-oss-120b,iterative__dvc_0.92.0_0.92.1,iterative/dvc,14,4,1,0.25,0.07142857142857142,0.11111111111111112,False,False,0.0,0.0,4,6,376
gpt-oss-120b,iterative__dvc_1.0.0a1_1.0.0a2,iterative/dvc,107,4,3,0.75,0.028037383177570093,0.05405405405405405,False,False,0.0,0.0,68,242,2075
gpt-oss-120b,iterative__dvc_1.0.0b6_1.0.0,iterative/dvc,22,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,2,99
gpt-oss-120b,iterative__dvc_1.0.1_1.0.2,iterative/dvc,24,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,19,380
gpt-oss-120b,iterative__dvc_1.1.0_1.1.1,iterative/dvc,3,4,0,0.0,0.0,0.0,False,True,0.0,0.0,6,28,55
gpt-oss-120b,iterative__dvc_1.1.7_1.1.8,iterative/dvc,9,2,0,0.0,0.0,0.0,False,True,0.0,0.0,8,82,262
gpt-oss-120b,iterative__dvc_1.10.2_1.11.0,iterative/dvc,53,7,1,0.14285714285714285,0.018867924528301886,0.03333333333333333,False,False,0.0,0.0,6,150,1009
gpt-oss-120b,iterative__dvc_1.11.12_1.11.13,iterative/dvc,2,3,0,0.0,0.0,0.0,False,True,0.0,0.0,2,4,55
gpt-oss-120b,iterative__dvc_1.6.3_1.6.4,iterative/dvc,10,1,0,0.0,0.0,0.0,False,True,0.0,0.0,9,2,330
gpt-oss-120b,iterative__dvc_2.19.0_2.20.0,iterative/dvc,16,2,1,0.5,0.0625,0.1111111111111111,False,False,0.0163265306122449,0.0,14,66,501
gpt-oss-120b,iterative__dvc_2.21.1_2.21.2,iterative/dvc,1,1,1,1.0,1.0,1.0,True,False,0.0,0.0,1,8,213
gpt-oss-120b,iterative__dvc_2.5.0_2.5.1,iterative/dvc,27,2,1,0.5,0.037037037037037035,0.06896551724137931,False,False,0.0,0.0,5,24,990
gpt-oss-120b,iterative__dvc_2.58.1_2.58.2,iterative/dvc,2,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,20,400
gpt-oss-120b,iterative__dvc_2.7.2_2.7.3,iterative/dvc,33,2,0,0.0,0.0,0.0,False,True,0.0,0.0,4,34,1041
gpt-oss-120b,iterative__dvc_2.8.1_2.8.2,iterative/dvc,79,3,2,0.6666666666666666,0.02531645569620253,0.048780487804878044,False,False,0.0,0.0,133,662,2343
gpt-oss-120b,iterative__dvc_3.12.0_3.13.0,iterative/dvc,6,1,0,0.0,0.0,0.0,False,True,0.0,0.0,33,44,709
gpt-oss-120b,iterative__dvc_3.13.3_3.14.0,iterative/dvc,4,3,1,0.3333333333333333,0.25,0.28571428571428575,False,False,0.011235955056179775,0.0,13,36,490
gpt-oss-120b,iterative__dvc_3.15.0_3.15.1,iterative/dvc,1,1,0,0.0,0.0,0.0,False,True,0.0,0.0,1,66,297
gpt-oss-120b,iterative__dvc_3.4.0_3.5.0,iterative/dvc,13,5,0,0.0,0.0,0.0,False,True,0.0,0.0,2,26,1259
gpt-oss-120b,iterative__dvc_3.43.1_3.44.0,iterative/dvc,23,0,0,0.0,0.0,0.0,False,True,0.0,0.0,22,104,585
gpt-oss-120b,modin-project__modin_0.24.0_0.24.1,modin-project/modin,3,10,1,0.1,0.3333333333333333,0.15384615384615383,False,False,0.03333333333333333,0.38461538461538464,1,171,319
gpt-oss-120b,modin-project__modin_0.25.0_0.25.1,modin-project/modin,6,8,0,0.0,0.0,0.0,False,True,0.0,0.0,68,447,250
gpt-oss-120b,modin-project__modin_0.27.0_0.27.1,modin-project/modin,11,7,7,1.0,0.6363636363636364,0.7777777777777778,False,False,0.12727272727272726,0.5,4,883,363
gpt-oss-120b,psf__requests_v2.12.2_v2.12.3,psf/requests,3,3,0,0.0,0.0,0.0,False,True,0.0,0.0,4,109,530
gpt-oss-120b,psf__requests_v2.27.0_v2.27.1,psf/requests,3,4,1,0.25,0.3333333333333333,0.28571428571428575,False,False,0.01282051282051282,0.0,2,185,155
gpt-oss-120b,psf__requests_v2.4.0_v2.4.1,psf/requests,12,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,136,307
gpt-oss-120b,psf__requests_v2.9.0_v2.9.1,psf/requests,7,2,0,0.0,0.0,0.0,False,True,0.0,0.0,1,85,251
gpt-oss-120b,pydantic__pydantic_v2.7.0_v2.7.1,pydantic/pydantic,19,0,0,0.0,0.0,0.0,False,True,0.0,0.0,234,1477,3231
gpt-oss-120b,pydantic__pydantic_v2.7.1_v2.7.2,pydantic/pydantic,7,2,1,0.5,0.14285714285714285,0.22222222222222224,False,False,0.0,0.0,3,4584,956
gpt-oss-120b,scikit-learn__scikit-learn_0.20.1_0.20.2,scikit-learn/scikit-learn,31,1,0,0.0,0.0,0.0,False,True,0.0,0.0,1,438,2178
gpt-oss-120b,scikit-learn__scikit-learn_0.21.1_0.21.2,scikit-learn/scikit-learn,14,1,1,1.0,0.07142857142857142,0.13333333333333333,False,False,0.0,0.0,1,293,1168
kimi-k2-instruct,conan-io__conan_2.0.14_2.0.15,conan-io/conan,78,4,3,0.75,0.038461538461538464,0.07317073170731708,False,False,0.0,0.012254901960784314,72,649,7467
kimi-k2-instruct,conan-io__conan_2.0.2_2.0.3,conan-io/conan,48,6,6,1.0,0.125,0.2222222222222222,False,False,0.00655307994757536,0.011111111111111112,8,317,3918
kimi-k2-instruct,dask__dask_2022.9.2_2022.10.0,dask/dask,50,3,3,1.0,0.06,0.11320754716981131,False,False,0.0028328611898017,0.0,44,2861,1891
kimi-k2-instruct,dask__dask_2023.3.2_2023.4.0,dask/dask,69,4,4,1.0,0.057971014492753624,0.1095890410958904,False,False,0.0078125,0.002041858090862685,61,6246,3407
kimi-k2-instruct,dask__dask_2023.6.0_2023.6.1,dask/dask,33,4,3,0.75,0.09090909090909091,0.16216216216216214,False,False,0.007594936708860759,0.055900621118012424,105,3415,1885
kimi-k2-instruct,dask__dask_2023.6.1_2023.7.0,dask/dask,9,3,3,1.0,0.3333333333333333,0.5,False,False,0.08139534883720931,0.08,5,707,930
kimi-k2-instruct,dask__dask_2023.8.0_2023.8.1,dask/dask,7,1,1,1.0,0.14285714285714285,0.25,False,False,0.0,0.03225806451612903,11,2796,757
kimi-k2-instruct,dask__dask_2023.9.2_2023.9.3,dask/dask,11,2,2,1.0,0.18181818181818182,0.3076923076923077,False,False,0.011764705882352941,0.05714285714285714,2,1629,1066
kimi-k2-instruct,dask__dask_2024.1.0_2024.1.1,dask/dask,32,4,2,0.5,0.0625,0.1111111111111111,False,False,0.02097902097902098,0.05415162454873646,2774,5778,4935
kimi-k2-instruct,dask__dask_2024.3.1_2024.4.0,dask/dask,12,3,3,1.0,0.25,0.4,False,False,0.020134228187919462,0.02,2,2747,2053
kimi-k2-instruct,iterative__dvc_0.30.0_0.30.1,iterative/dvc,2,1,1,1.0,0.5,0.6666666666666666,False,False,0.0,0.0,1,12,57
kimi-k2-instruct,iterative__dvc_0.33.1_0.34.0,iterative/dvc,29,6,6,1.0,0.20689655172413793,0.34285714285714286,False,False,0.012684989429175475,0.0379746835443038,1,77,1036
kimi-k2-instruct,iterative__dvc_0.35.3_0.35.4,iterative/dvc,6,2,2,1.0,0.3333333333333333,0.5,False,False,0.0,0.2222222222222222,2,26,127
kimi-k2-instruct,iterative__dvc_0.52.1_0.53.1,iterative/dvc,42,6,6,1.0,0.14285714285714285,0.25,False,False,0.014462809917355372,0.05486725663716814,132,0,1393
kimi-k2-instruct,iterative__dvc_0.89.0_0.90.0,iterative/dvc,14,8,7,0.875,0.5,0.6363636363636364,False,False,0.07446808510638298,0.038461538461538464,27,282,330
kimi-k2-instruct,iterative__dvc_0.91.2_0.91.3,iterative/dvc,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.005847953216374269,0.022058823529411766,2,17,236
kimi-k2-instruct,iterative__dvc_0.92.0_0.92.1,iterative/dvc,14,7,5,0.7142857142857143,0.35714285714285715,0.4761904761904762,False,False,0.2638888888888889,0.18181818181818182,4,6,376
kimi-k2-instruct,iterative__dvc_1.0.0a1_1.0.0a2,iterative/dvc,107,16,13,0.8125,0.12149532710280374,0.21138211382113822,False,False,0.01120099564405725,0.005429864253393665,68,242,2075
kimi-k2-instruct,iterative__dvc_1.0.0b6_1.0.0,iterative/dvc,22,5,4,0.8,0.18181818181818182,0.2962962962962963,False,False,0.15625,0.36363636363636365,2,2,99
kimi-k2-instruct,iterative__dvc_1.0.1_1.0.2,iterative/dvc,24,5,5,1.0,0.20833333333333334,0.3448275862068966,False,False,0.01904761904761905,0.035398230088495575,2,19,380
kimi-k2-instruct,iterative__dvc_1.1.0_1.1.1,iterative/dvc,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.0,0.0,6,28,55
kimi-k2-instruct,iterative__dvc_1.1.7_1.1.8,iterative/dvc,9,1,1,1.0,0.1111111111111111,0.19999999999999998,False,False,0.0,0.01818181818181818,8,82,262
kimi-k2-instruct,iterative__dvc_1.10.2_1.11.0,iterative/dvc,53,1,0,0.0,0.0,0.0,False,True,0.0,0.0,6,150,1009
kimi-k2-instruct,iterative__dvc_1.11.12_1.11.13,iterative/dvc,2,2,1,0.5,0.5,0.5,False,False,0.05263157894736842,0.14285714285714285,2,4,55
kimi-k2-instruct,iterative__dvc_1.6.3_1.6.4,iterative/dvc,10,4,2,0.5,0.2,0.28571428571428575,False,False,0.087248322147651,0.04878048780487805,9,2,330
kimi-k2-instruct,iterative__dvc_2.19.0_2.20.0,iterative/dvc,16,5,4,0.8,0.25,0.38095238095238093,False,False,0.06666666666666667,0.0,14,66,501
kimi-k2-instruct,iterative__dvc_2.21.1_2.21.2,iterative/dvc,1,1,1,1.0,1.0,1.0,True,False,0.2,1.0,1,8,213
kimi-k2-instruct,iterative__dvc_2.5.0_2.5.1,iterative/dvc,27,5,4,0.8,0.14814814814814814,0.25,False,False,0.0071174377224199285,0.061946902654867256,5,24,990
kimi-k2-instruct,iterative__dvc_2.58.1_2.58.2,iterative/dvc,2,1,1,1.0,0.5,0.6666666666666666,False,False,0.07692307692307693,0.0,2,20,400
kimi-k2-instruct,iterative__dvc_2.7.2_2.7.3,iterative/dvc,33,12,11,0.9166666666666666,0.3333333333333333,0.4888888888888888,False,False,0.04580152671755725,0.03968253968253968,4,34,1041
kimi-k2-instruct,iterative__dvc_2.8.1_2.8.2,iterative/dvc,79,4,4,1.0,0.05063291139240506,0.09638554216867469,False,False,0.01784121320249777,0.0,133,662,2343
kimi-k2-instruct,iterative__dvc_3.12.0_3.13.0,iterative/dvc,6,1,1,1.0,0.16666666666666666,0.2857142857142857,False,False,0.02,0.10526315789473684,33,44,709
kimi-k2-instruct,iterative__dvc_3.13.3_3.14.0,iterative/dvc,4,2,2,1.0,0.5,0.6666666666666666,False,False,0.0,0.07692307692307693,13,36,490
kimi-k2-instruct,iterative__dvc_3.15.0_3.15.1,iterative/dvc,1,2,1,0.5,1.0,0.6666666666666666,False,False,0.25,0.5,1,66,297
kimi-k2-instruct,iterative__dvc_3.4.0_3.5.0,iterative/dvc,13,1,1,1.0,0.07692307692307693,0.14285714285714288,False,False,0.0,0.022727272727272728,2,26,1259
kimi-k2-instruct,iterative__dvc_3.43.1_3.44.0,iterative/dvc,23,2,1,0.5,0.043478260869565216,0.08,False,False,0.0,0.0,22,104,585
kimi-k2-instruct,modin-project__modin_0.24.0_0.24.1,modin-project/modin,3,2,2,1.0,0.6666666666666666,0.8,False,False,0.17647058823529413,0.5384615384615384,1,171,319
kimi-k2-instruct,modin-project__modin_0.25.0_0.25.1,modin-project/modin,6,6,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False,0.125,0.125,68,447,250
kimi-k2-instruct,modin-project__modin_0.27.0_0.27.1,modin-project/modin,11,6,3,0.5,0.2727272727272727,0.3529411764705882,False,False,0.028846153846153848,0.08108108108108109,4,883,363
kimi-k2-instruct,psf__requests_v2.12.2_v2.12.3,psf/requests,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.0625,0.4,4,109,530
kimi-k2-instruct,psf__requests_v2.27.0_v2.27.1,psf/requests,3,1,0,0.0,0.0,0.0,False,True,0.0,0.0,2,185,155
kimi-k2-instruct,psf__requests_v2.4.0_v2.4.1,psf/requests,12,3,3,1.0,0.25,0.4,False,False,0.057971014492753624,0.05128205128205128,2,136,307
kimi-k2-instruct,psf__requests_v2.9.0_v2.9.1,psf/requests,7,2,2,1.0,0.2857142857142857,0.4444444444444445,False,False,0.0,0.16666666666666666,1,85,251
kimi-k2-instruct,pydantic__pydantic_v2.7.0_v2.7.1,pydantic/pydantic,19,2,2,1.0,0.10526315789473684,0.1904761904761905,False,False,0.0211864406779661,0.03731343283582089,234,1477,3231
kimi-k2-instruct,pydantic__pydantic_v2.7.1_v2.7.2,pydantic/pydantic,7,1,1,1.0,0.14285714285714285,0.25,False,False,0.0,0.0,3,4584,956
kimi-k2-instruct,scikit-learn__scikit-learn_0.20.1_0.20.2,scikit-learn/scikit-learn,31,4,4,1.0,0.12903225806451613,0.2285714285714286,False,False,0.0,0.02631578947368421,1,438,2178
kimi-k2-instruct,scikit-learn__scikit-learn_0.21.1_0.21.2,scikit-learn/scikit-learn,14,4,4,1.0,0.2857142857142857,0.4444444444444445,False,False,0.0,0.0,1,293,1168
o3-2025-04-16,conan-io__conan_2.0.14_2.0.15,conan-io/conan,78,3,1,0.3333333333333333,0.01282051282051282,0.024691358024691357,False,False,0.0,0.0024630541871921183,72,649,7467
o3-2025-04-16,conan-io__conan_2.0.2_2.0.3,conan-io/conan,48,1,0,0.0,0.0,0.0,False,True,0.0,0.0,8,317,3918
o3-2025-04-16,dask__dask_2022.9.2_2022.10.0,dask/dask,50,6,1,0.16666666666666666,0.02,0.03571428571428571,False,False,0.0,0.0,44,2861,1891
o3-2025-04-16,dask__dask_2023.3.2_2023.4.0,dask/dask,69,4,0,0.0,0.0,0.0,False,True,0.0,0.0,61,6246,3407
o3-2025-04-16,dask__dask_2023.6.0_2023.6.1,dask/dask,33,5,2,0.4,0.06060606060606061,0.10526315789473685,False,False,0.002136752136752137,0.0,105,3415,1885
o3-2025-04-16,dask__dask_2023.6.1_2023.7.0,dask/dask,9,1,0,0.0,0.0,0.0,False,True,0.0,0.0,5,707,930
o3-2025-04-16,dask__dask_2023.8.0_2023.8.1,dask/dask,7,6,2,0.3333333333333333,0.2857142857142857,0.30769230769230765,False,False,0.017699115044247787,0.28125,11,2796,757
o3-2025-04-16,dask__dask_2023.9.2_2023.9.3,dask/dask,11,4,1,0.25,0.09090909090909091,0.13333333333333333,False,False,0.0,0.03333333333333333,2,1629,1066
o3-2025-04-16,dask__dask_2024.1.0_2024.1.1,dask/dask,32,2,1,0.5,0.03125,0.058823529411764705,False,False,0.0,0.0,2774,5778,4935
o3-2025-04-16,dask__dask_2024.3.1_2024.4.0,dask/dask,12,3,3,1.0,0.25,0.4,False,False,0.012738853503184714,0.020202020202020204,2,2747,2053
o3-2025-04-16,iterative__dvc_0.30.0_0.30.1,iterative/dvc,2,1,1,1.0,0.5,0.6666666666666666,False,False,0.0,0.0,1,12,57
o3-2025-04-16,iterative__dvc_0.33.1_0.34.0,iterative/dvc,29,1,1,1.0,0.034482758620689655,0.06666666666666667,False,False,0.0,0.0,1,77,1036
o3-2025-04-16,iterative__dvc_0.35.3_0.35.4,iterative/dvc,6,5,0,0.0,0.0,0.0,False,True,0.0,0.0,2,26,127
o3-2025-04-16,iterative__dvc_0.52.1_0.53.1,iterative/dvc,42,1,1,1.0,0.023809523809523808,0.046511627906976744,False,False,0.0,0.0,132,0,1393
o3-2025-04-16,iterative__dvc_0.89.0_0.90.0,iterative/dvc,14,4,3,0.75,0.21428571428571427,0.3333333333333333,False,False,0.0,0.06521739130434782,27,282,330
o3-2025-04-16,iterative__dvc_0.91.2_0.91.3,iterative/dvc,3,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,17,236
o3-2025-04-16,iterative__dvc_0.92.0_0.92.1,iterative/dvc,14,1,0,0.0,0.0,0.0,False,True,0.0,0.0,4,6,376
o3-2025-04-16,iterative__dvc_1.0.0a1_1.0.0a2,iterative/dvc,107,1,0,0.0,0.0,0.0,False,True,0.0,0.0,68,242,2075
o3-2025-04-16,iterative__dvc_1.0.0b6_1.0.0,iterative/dvc,22,5,0,0.0,0.0,0.0,False,True,0.0,0.0,2,2,99
o3-2025-04-16,iterative__dvc_1.0.1_1.0.2,iterative/dvc,24,1,0,0.0,0.0,0.0,False,True,0.0,0.0,2,19,380
o3-2025-04-16,iterative__dvc_1.1.0_1.1.1,iterative/dvc,3,4,1,0.25,0.3333333333333333,0.28571428571428575,False,False,0.0,0.0,6,28,55
o3-2025-04-16,iterative__dvc_1.1.7_1.1.8,iterative/dvc,9,2,0,0.0,0.0,0.0,False,True,0.0,0.0,8,82,262
o3-2025-04-16,iterative__dvc_1.10.2_1.11.0,iterative/dvc,53,2,0,0.0,0.0,0.0,False,True,0.0,0.0,6,150,1009
o3-2025-04-16,iterative__dvc_1.11.12_1.11.13,iterative/dvc,2,2,0,0.0,0.0,0.0,False,True,0.0,0.0,2,4,55
o3-2025-04-16,iterative__dvc_1.6.3_1.6.4,iterative/dvc,10,0,0,0.0,0.0,0.0,False,True,0.0,0.0,9,2,330
o3-2025-04-16,iterative__dvc_2.19.0_2.20.0,iterative/dvc,16,3,0,0.0,0.0,0.0,False,True,0.0,0.0,14,66,501
o3-2025-04-16,iterative__dvc_2.21.1_2.21.2,iterative/dvc,1,4,1,0.25,1.0,0.4,False,False,0.0,0.0,1,8,213
o3-2025-04-16,iterative__dvc_2.5.0_2.5.1,iterative/dvc,27,2,0,0.0,0.0,0.0,False,True,0.0,0.0,5,24,990
o3-2025-04-16,iterative__dvc_2.58.1_2.58.2,iterative/dvc,2,3,1,0.3333333333333333,0.5,0.4,False,False,0.04838709677419355,0.25,2,20,400
o3-2025-04-16,iterative__dvc_2.7.2_2.7.3,iterative/dvc,33,0,0,0.0,0.0,0.0,False,True,0.0,0.0,4,34,1041
o3-2025-04-16,iterative__dvc_2.8.1_2.8.2,iterative/dvc,79,1,1,1.0,0.012658227848101266,0.024999999999999998,False,False,0.0,0.0,133,662,2343
o3-2025-04-16,iterative__dvc_3.12.0_3.13.0,iterative/dvc,6,0,0,0.0,0.0,0.0,False,True,0.0,0.0,33,44,709
o3-2025-04-16,iterative__dvc_3.13.3_3.14.0,iterative/dvc,4,1,0,0.0,0.0,0.0,False,True,0.0,0.0,13,36,490
o3-2025-04-16,iterative__dvc_3.15.0_3.15.1,iterative/dvc,1,2,1,0.5,1.0,0.6666666666666666,False,False,0.0,0.5,1,66,297
o3-2025-04-16,iterative__dvc_3.4.0_3.5.0,iterative/dvc,13,1,0,0.0,0.0,0.0,False,True,0.0,0.0,2,26,1259
o3-2025-04-16,iterative__dvc_3.43.1_3.44.0,iterative/dvc,23,1,0,0.0,0.0,0.0,False,True,0.0,0.0,22,104,585
o3-2025-04-16,modin-project__modin_0.24.0_0.24.1,modin-project/modin,3,2,2,1.0,0.6666666666666666,0.8,False,False,0.0,0.07142857142857142,1,171,319
o3-2025-04-16,modin-project__modin_0.25.0_0.25.1,modin-project/modin,6,3,0,0.0,0.0,0.0,False,True,0.0,0.0,68,447,250
o3-2025-04-16,modin-project__modin_0.27.0_0.27.1,modin-project/modin,11,9,2,0.2222222222222222,0.18181818181818182,0.19999999999999998,False,False,0.00546448087431694,0.2777777777777778,4,883,363
o3-2025-04-16,psf__requests_v2.12.2_v2.12.3,psf/requests,3,5,1,0.2,0.3333333333333333,0.25,False,False,0.0,0.0,4,109,530
o3-2025-04-16,psf__requests_v2.27.0_v2.27.1,psf/requests,3,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,185,155
o3-2025-04-16,psf__requests_v2.4.0_v2.4.1,psf/requests,12,0,0,0.0,0.0,0.0,False,True,0.0,0.0,2,136,307
o3-2025-04-16,psf__requests_v2.9.0_v2.9.1,psf/requests,7,12,1,0.08333333333333333,0.14285714285714285,0.10526315789473685,False,False,0.0,0.2222222222222222,1,85,251
o3-2025-04-16,pydantic__pydantic_v2.7.0_v2.7.1,pydantic/pydantic,19,0,0,0.0,0.0,0.0,False,True,0.0,0.0,234,1477,3231
o3-2025-04-16,pydantic__pydantic_v2.7.1_v2.7.2,pydantic/pydantic,7,1,0,0.0,0.0,0.0,False,True,0.0,0.0,3,4584,956
o3-2025-04-16,scikit-learn__scikit-learn_0.20.1_0.20.2,scikit-learn/scikit-learn,31,2,2,1.0,0.06451612903225806,0.12121212121212122,False,False,0.0,0.0,1,438,2178
o3-2025-04-16,scikit-learn__scikit-learn_0.21.1_0.21.2,scikit-learn/scikit-learn,14,1,1,1.0,0.07142857142857142,0.13333333333333333,False,False,0.0,0.0,1,293,1168
qwen3-coder-480b-a35b-instruct,conan-io__conan_2.0.14_2.0.15,conan-io/conan,78,8,8,1.0,0.10256410256410256,0.18604651162790695,False,False,0.009233610341643583,0.019656019656019656,72,649,7467
qwen3-coder-480b-a35b-instruct,conan-io__conan_2.0.2_2.0.3,conan-io/conan,48,8,5,0.625,0.10416666666666667,0.1785714285714286,False,False,0.016008537886873,0.022535211267605635,8,317,3918
qwen3-coder-480b-a35b-instruct,dask__dask_2022.9.2_2022.10.0,dask/dask,50,4,4,1.0,0.08,0.14814814814814814,False,False,0.004703668861712135,0.015384615384615385,44,2861,1891
qwen3-coder-480b-a35b-instruct,dask__dask_2023.3.2_2023.4.0,dask/dask,69,7,1,0.14285714285714285,0.014492753623188406,0.026315789473684206,False,False,0.0,0.0010209290454313426,61,6246,3407
qwen3-coder-480b-a35b-instruct,dask__dask_2023.6.0_2023.6.1,dask/dask,33,9,3,0.3333333333333333,0.09090909090909091,0.14285714285714288,False,False,0.0013698630136986301,0.00625,105,3415,1885
qwen3-coder-480b-a35b-instruct,dask__dask_2023.6.1_2023.7.0,dask/dask,9,7,6,0.8571428571428571,0.6666666666666666,0.75,False,False,0.10204081632653061,0.17857142857142858,5,707,930
